Stock,Asset Turnover,Asset Turnover (Average),Asset Turnover (Average) YOY,Asset Turnover YOY,Book Value Per Share * USD,Book Value Per Share * USD YOY,Cap Ex as a % of Sales,Cap Spending USD Mil,Cash & Short-Term Investments,Cash & Short-Term Investments YOY,EBT Margin,Earnings Per Share USD,Earnings Per Share USD YOY,Financial Leverage,Financial Leverage (Average),Fixed Assets Turnover,Free Cash Flow Per Share * USD,Free Cash Flow Per Share * USD YOY,Free Cash Flow USD Mil,Free Cash Flow USD Mil YOY,Free Cash Flow/Net Income,Free Cash Flow/Net Income YOY,Free Cash Flow/Sales %,Mean Future Fractional Price Change,Mean Past Fractional Price Change,Mean Price,Net Income USD Mil,Net Income USD Mil YOY,Net Margin %,Net PP&E,Net PP&E YOY,Operating Cash Flow USD Mil,Operating Cash Flow USD Mil YOY,Operating Income USD Mil,Operating Income USD Mil YOY,Operating Margin,Operating Margin %,Return on Assets %,Return on Assets % YOY,Return on Equity %,Revenue,Revenue USD Mil,Revenue USD Mil YOY,Revenue YOY,Shares Mil,Shares Mil YOY,Total Assets,Total Assets YOY,Total Liabilities,Total Liabilities & Equity,Total Liabilities & Equity YOY,Total Liabilities YOY,Total Stockholders' Equity,Total Stockholders' Equity YOY,Working Capital Ratio,P/E Ratio,P/B Ratio,D/E Ratio,Working Capital Ratio YOY,P/E Ratio YOY,P/B Ratio YOY,D/E Ratio YOY
HST,0.45,0.45,1.07142857143,1.07142857143,9.28,0.95867768595,12.31,-663.0,2.03,0.3625,10.77,0.74,0.770833333333,1.67,1.67,0.51,0.74,0.795698924731,508.0,0.711484593838,0.91,0.928571428571,9.43,1.24704997756,0.697765251557,14.9088415909,558.0,0.762295081967,10.36,90.47,1.0443264458,1.171,1.01826086957,650.0,0.915492957746,12.07,12.1,4.65,0.794871794872,7.75,100.0,5.387,1.00616361599,1.0,752.0,0.956743002545,100.0,1.0,40.05,100.0,1.0,1.0037593985,59.95,0.997504159734,2.49687890137,20.1470832309,1.60655620592,0.668056713928,0.996254681644,0.905208974993,0.727841339986,1.00627088991
HSTM,0.66,0.66,0.904109589041,0.904109589041,8.81,1.51114922813,7.35,-15.0,39.25,0.834751169715,6.56,0.28,0.756756756757,1.35,1.35,19.08,0.56,0.727272727273,20.0,0.833333333333,2.27,0.982683982684,9.36,1.1040296225,0.79766892109,23.0199999091,9.0,0.9,4.12,3.29,0.896457765668,35.0,1.02941176471,14.0,0.875,6.49,6.5,2.71,0.613122171946,3.85,100.0,209.0,1.22222222222,1.0,30.0,1.07142857143,100.0,1.0,26.15,100.0,1.0,0.752517985612,73.85,1.13180076628,3.8240917782,82.2142853896,2.61293983077,0.354096140826,1.32887189292,1.05406250287,0.527855824059,0.664885559395
HSY,1.35,1.35,1.0,1.0,4.1,0.587392550143,4.83,-357.0,6.48,0.773269689737,12.21,2.33,0.619680851064,5.36,5.36,3.36,2.98,1.12452830189,858.0,1.83725910064,1.67,3.03636363636,11.61,1.16934188869,0.89007334292,86.3798864545,513.0,0.605667060213,6.94,41.92,1.09652105676,1.214,0.00144868735084,1.038,0.745689655172,14.05,14.0,9.35,0.60635538262,41.82,100.0,7.387,0.995284289949,1.0,221.0,0.982222222222,100.0,1.0,81.33,100.0,1.0,1.09683074848,18.67,0.722243713733,1.22955858847,37.0729126414,21.0682649889,4.35618639529,0.91171769335,1.43634153192,1.51529559356,1.51864353767
HT,0.25,0.25,1.08695652174,1.08695652174,16.27,0.966152019002,29.41,-138.0,1.42,0.682692307692,8.31,0.56,0.538461538462,2.91,2.91,0.26,0.7,-0.240549828179,-17.0,0.177083333333,-0.39,0.272727272727,-3.51,0.999982360943,0.809544977878,20.8127275455,42.0,0.626865671642,5.83,92.96,0.98820027639,122.0,1.0796460177,82.0,1.20588235294,17.52,17.5,1.43,0.486394557823,3.64,100.0,470.0,1.12709832134,1.0,48.0,0.96,100.0,1.0,65.58,100.0,1.0,1.18589511754,34.42,0.770022371365,1.52485513876,37.1655849027,1.27920882271,1.90528762347,0.843244891736,1.5034406732,0.837906418406,1.54007878425
HTBK,0.04,0.04,1.0,1.0,7.11,1.15235008104,1.18,-1.0,14.57,1.92470277411,31.18,0.48,1.14285714286,10.45,10.45,11.21,0.83,1.13698630137,27.0,1.42105263158,1.67,1.21014492754,32.22,1.29051584384,1.32372720996,10.6065538636,16.0,1.23076923077,17.24,0.33,0.717391304348,28.0,1.47368421053,27.0,1.28571428571,31.18,31.2,0.74,0.925,7.53,100.0,85.0,1.30769230769,1.0,29.0,1.07407407407,100.0,1.0,89.61,100.0,1.0,1.01139954853,10.39,0.911403508772,1.11594688093,22.0969872158,1.49177972765,8.62463907603,0.988728936505,1.15826130871,1.14871967446,1.10971654025
HTCH,0.98,0.98,1.08888888889,1.08888888889,2.44,0.689265536723,7.1,-18.0,16.74,1.18387553041,-15.49,-1.2,0.833333333333,3.41,3.41,1.76,-0.39,0.78,1.0,-0.0526315789474,-0.02,-0.0434782608696,0.33,1.57549668874,0.351530671633,1.4380952381,-39.0,0.975,-15.46,55.69,1.0005389867,19.0,-19.0,-17.0,0.708333333333,-6.85,-6.9,-15.13,1.08927285817,-47.19,100.0,253.0,0.969348659004,1.0,33.0,1.17857142857,100.0,1.0,70.65,100.0,1.0,1.07796765334,29.35,0.851712130006,1.41542816702,-1.19841269842,0.589383294303,2.40715502555,0.927671620667,0.42183680596,0.510007613763,1.26564788191
HTH,0.15,0.15,1.15384615385,1.15384615385,17.35,1.19572708477,1.91,-31.0,5.49,0.648170011806,17.33,2.09,1.78632478632,6.83,6.83,8.03,-0.79,0.446327683616,4.0,-0.0296296296296,0.02,-0.0165289256198,0.27,1.44656534921,1.01525403574,20.2978934545,211.0,1.88392857143,12.72,1.69,0.754464285714,36.0,-0.395604395604,283.0,1.58988764045,17.33,17.3,1.97,1.69827586207,13.5,100.0,1.636,1.41034482759,1.0,100.0,1.0989010989,100.0,1.0,85.36,100.0,1.0,1.01377672209,14.64,0.926582278481,1.17150890347,9.71191074378,1.16990740372,5.8306010929,0.98641049672,0.568347953023,0.849068360725,1.09410329297
HTLD,0.98,0.98,0.837606837607,0.837606837607,5.86,1.12692307692,29.5,-217.0,4.52,1.98245614035,15.86,0.84,0.875,1.57,1.57,1.54,-0.18,-6.0,-27.0,0.818181818182,-0.37,0.973684210526,-3.64,1.22666671447,0.659737278626,17.2989121364,73.0,0.858823529412,9.92,64.4,1.01850387474,190.0,1.10465116279,117.0,0.886363636364,15.83,15.8,9.77,0.854768153981,15.44,100.0,736.0,0.845005740528,1.0,87.0,0.988636363636,100.0,1.0,36.15,100.0,1.0,0.969428801287,63.85,1.01817891883,2.76625172891,20.5939430195,2.95203278778,0.566170712608,1.03153526971,0.753985461287,0.585432397417,0.952120283929
HTLF,0.05,0.05,1.0,1.0,22.7,1.04608294931,2.35,-8.0,3.12,2.83636363636,23.48,2.83,1.29223744292,13.23,13.23,2.49,4.89,1.49085365854,93.0,1.25675675676,1.56,0.886363636364,27.09,1.39910833839,1.29233800191,33.1326921818,60.0,1.46341463415,17.18,1.9,0.87962962963,101.0,1.2625,81.0,1.47272727273,23.48,23.5,0.86,1.24637681159,11.89,100.0,345.0,1.21052631579,1.0,21.0,1.10526315789,100.0,1.0,91.38,100.0,1.0,0.995424836601,8.62,1.0512195122,1.09433136354,11.7076650819,1.45958996396,10.6009280742,1.00459619173,1.00007781773,1.2354068124,0.946923858479
HTM,0.14,0.14,1.07692307692,1.07692307692,4.81,1.18181818182,21.16,-7.0,3.79,0.679211469534,20.31,0.12,0.181818181818,2.26,2.26,0.19,0.42,2.21052631579,7.0,0.777777777778,3.89,4.98717948718,23.04,1.10293129417,1.33658536585,3.73636363636,2.0,0.166666666667,5.92,73.5,1.02596314908,14.0,1.07692307692,10.0,1.11111111111,32.03,32.0,0.8,0.160320641283,1.99,100.0,31.0,1.0,1.0,18.0,1.0,100.0,1.0,55.83,100.0,1.0,0.876177024482,44.17,1.21747519294,1.79115171055,31.1363636363,0.77679077679,1.26398007698,1.14132186996,7.35121951218,1.13095684803,0.719667250358
HUBG,2.81,2.81,0.889240506329,0.889240506329,17.18,1.05658056581,2.36,-83.0,15.97,1.76269315673,3.16,1.97,1.40714285714,2.01,2.01,9.89,2.45,-3.40277777778,89.0,-4.2380952381,1.25,-3.125,2.51,1.27668912565,0.939941573378,34.5163637727,71.0,1.36538461538,2.01,28.81,1.03224650663,172.0,1.73737373737,117.0,1.39285714286,3.32,3.3,5.65,1.23903508772,11.36,100.0,3.526,0.987398487819,1.0,36.0,0.972972972973,100.0,1.0,50.21,100.0,1.0,0.995440126883,49.79,1.00464083939,1.99163513244,17.5209968389,2.00910150016,1.0084354288,1.00458076081,0.667978783113,0.889607100295,0.990841789278
HUM,2.25,2.25,1.02739726027,1.02739726027,69.82,1.03161938534,0.96,-523.0,39.82,0.980305268341,4.48,8.44,1.14673913043,2.39,2.39,38.74,1.14,0.195205479452,345.0,316.513761468,0.27,0.284210526316,0.64,1.18070430112,1.22492848569,173.420222955,1.276,1.11246730602,2.35,5.6,0.925619834711,868.0,536.464771323,2.431,1.1202764977,4.48,4.5,5.3,1.02119460501,12.77,100.0,54.289,1.11936082474,1.0,151.0,0.967948717949,100.0,1.0,58.12,100.0,1.0,0.986924775004,41.88,1.01873023595,1.72057811425,20.5474197814,2.48381871892,1.38777459408,1.01324845148,1.06818408231,1.18738412936,0.968779309945
HUN,0.99,0.99,0.860869565217,0.860869565217,6.76,0.736383442266,6.44,-663.0,2.62,0.335038363171,1.71,0.38,0.290076335878,6.81,6.81,2.32,0.4,0.727272727273,-88.0,-0.553459119497,-0.95,-1.9387755102,-0.85,1.87547007346,0.473720066814,10.4611153182,93.0,0.287925696594,0.9,45.27,1.12611940299,575.0,0.756578947368,405.0,0.63981042654,3.93,3.9,0.89,0.278125,5.78,100.0,10.299,0.889531870789,1.0,245.0,0.99593495935,100.0,1.0,85.32,100.0,1.0,1.01765267176,14.68,0.908415841584,1.17205813408,27.5292508374,1.54750226601,5.81198910082,0.982653539611,1.63308759875,0.643306244579,1.12024980761
HURC,0.91,0.91,0.919191919192,0.919191919192,26.2,1.05773112636,2.07,-5.0,22.47,0.988561372635,10.74,2.44,1.06086956522,1.41,1.41,17.8,3.36,2.15384615385,24.0,1.84615384615,1.48,1.64444444444,10.94,1.00527062005,0.803047605126,27.0002885,16.0,1.06666666667,7.35,5.35,1.10082304527,29.0,1.8125,24.0,1.09090909091,10.85,10.9,6.68,0.988165680473,9.5,100.0,219.0,0.986486486486,1.0,7.0,1.0,100.0,1.0,28.99,100.0,1.0,0.950180268764,71.01,1.02187365089,3.44946533287,11.0656920082,1.0305453626,0.408252358823,1.05243187306,0.756971103191,0.759217144237,0.929841245967
HURN,0.66,0.66,0.758620689655,0.758620689655,28.76,1.11429678419,2.53,-19.0,5.02,0.225922592259,10.87,2.61,0.75652173913,1.78,1.78,20.91,4.98,0.827242524917,145.0,1.19834710744,2.45,1.61184210526,18.83,0.937191825555,0.811010951694,55.9040910455,59.0,0.746835443038,7.68,2.48,0.640826873385,164.0,1.12328767123,103.0,1.17045454545,13.46,13.5,5.09,0.657622739018,9.43,100.0,769.0,1.09544159544,1.0,23.0,1.0,100.0,1.0,43.97,100.0,1.0,0.915278934221,56.03,1.07832948422,2.27427791676,21.4191919715,1.9438140141,0.784758165269,1.09256311121,1.07202597063,0.727823110684,0.84879338608
HUSA,0.04,0.04,2.0,2.0,0.14,0.608695652174,39.28,-0.0,38.19,1.75424896647,-887.52,-0.07,0.875,1.01,1.01,0.1,-0.05,0.5,-2.0,0.4,0.52,0.444444444444,-467.28,1.02946723244,1.05208333333,0.183636363636,-4.0,1.0,-891.92,56.35,1.90693739425,-2.0,1.0,-4.0,1.0,-869.69,-869.7,-31.69,1.16593083149,-51.88,100.0,0.0,1.02803738318,1.0,52.0,1.0,100.0,1.0,1.16,100.0,1.0,0.0231121737398,98.84,1.98434049388,86.2068965517,-2.62337662337,1.31168831169,0.0117361392149,43.2672413793,1.20238095238,1.72842261904,0.0116472822135
HVT,1.73,1.73,0.988571428571,0.988571428571,13.25,1.0343481655,3.37,-27.0,17.69,1.12103929024,5.62,1.22,3.2972972973,1.56,1.56,3.54,0.91,0.544910179641,25.0,1.0,0.9,0.314685314685,3.12,1.11884038792,1.04590957273,20.8911026818,28.0,3.11111111111,3.45,48.65,0.99610974611,52.0,0.945454545455,48.0,1.84615384615,5.91,5.9,5.96,3.05641025641,9.36,100.0,805.0,1.04681404421,1.0,23.0,1.0,100.0,1.0,35.97,100.0,1.0,0.981713973799,64.03,1.01057449495,2.78009452321,17.1238546572,1.57668699485,0.561767921287,1.01862663331,0.317202083533,1.01117748125,0.971441470871
HW,0.67,0.67,0.991228070175,0.991228070175,11.4,1.01806008565,3.58,-18.0,8.2,0.967768595041,7.88,0.975,0.986486486486,2.42,2.42,5.32,0.86,0.931348063406,13.0,0.942102478173,0.89,0.831168831169,5.37,0.853774593937,1.54370617571,19.9138096667,16.0,1.0,5.4,13.73,1.00252016129,33.0,1.01095113902,22.0,1.00697713303,9.09,9.1,2.45,0.934959349593,8.47,100.0,25.0,1.02803738318,1.0,46.0,1.0,100.0,1.0,60.82,100.0,1.0,1.00709379574,39.9,0.984635213248,1.64419598816,20.424420171,1.74682540936,1.52431077694,0.992956171739,1.56485283565,1.51632128346,1.0228090385
HWBK,0.04,0.04,1.0,1.0,16.0,1.08181203516,1.75,-1.0,1.71,0.895287958115,26.4,1.58,1.12056737589,13.76,13.76,1.35,2.65,1.15720524017,12.0,1.0,1.45,0.90625,24.98,1.10214377282,1.07377262215,15.1644955455,9.0,1.125,17.22,3.03,0.943925233645,13.0,0.928571428571,13.0,1.08333333333,26.4,26.4,0.73,1.10606060606,10.25,100.0,50.0,1.04166666667,1.0,5.0,1.0,100.0,1.0,92.73,100.0,1.0,0.995918805714,7.27,1.05515239478,1.07839965491,9.59778199082,0.947780971594,12.7551581843,1.00409791869,0.958240124827,0.992568567599,0.943862527006
HWCC,1.77,1.77,0.876237623762,0.876237623762,6.17,0.971653543307,1.01,-3.0,8.2,0.967768595041,1.66,0.12,0.141176470588,1.59,1.59,31.04,1.52,3.70731707317,29.0,3.22222222222,14.04,23.0163934426,9.32,1.25369596256,0.470605919331,5.34799672727,2.0,0.133333333333,0.66,6.85,1.45127118644,32.0,2.90909090909,6.0,0.24,1.95,2.0,1.17,0.150773195876,1.93,100.0,308.0,0.789743589744,1.0,17.0,0.944444444444,100.0,1.0,37.15,100.0,1.0,0.898210831721,62.85,1.07179399727,2.69179004038,44.5666393939,0.866774185943,0.591089896579,1.1133243607,3.33345859527,0.484335103363,0.838044282772
HWKN,1.5,1.5,0.986842105263,0.986842105263,18.35,1.07122008173,4.0,-15.0,13.33,0.668170426065,8.37,1.81,1.05847953216,1.28,1.28,3.95,1.4,1.11111111111,6.0,0.272727272727,0.32,0.258064516129,1.68,0.917507452248,1.07822149143,36.8777543182,19.0,1.05555555556,5.28,37.72,0.988987939171,21.0,0.6,30.0,1.07142857143,8.36,8.4,7.91,1.0038071066,10.21,100.0,364.0,1.04597701149,1.0,11.0,1.0,100.0,1.0,21.93,100.0,1.0,0.949350649351,78.07,1.01521456437,4.55996352029,20.3744498996,2.00968688383,0.280901754835,1.05335157319,1.01865124329,1.00653592088,0.935123157872
HXL,0.88,0.88,0.916666666667,0.916666666667,12.78,1.08305084746,16.4,-305.0,2.37,0.681034482759,17.1,2.44,1.15094339623,1.85,1.85,1.4,-0.25,-1.92307692308,-4.0,-0.0701754385965,-0.02,-0.0714285714286,-0.23,1.14070968829,1.11789921565,45.6727762273,237.0,1.13397129187,12.74,65.17,1.071875,301.0,0.946540880503,332.0,1.08496732026,17.86,17.9,11.23,1.03885291397,20.36,100.0,1.861,1.00269396552,1.0,97.0,0.979797979798,100.0,1.0,46.07,100.0,1.0,1.05835056283,53.93,0.955020364795,2.17060994139,18.7183509128,3.57376965785,0.85425551641,0.944866507489,0.971289482447,1.0321761146,1.10819685301
HZO,0.67,0.67,0.991228070175,0.991228070175,11.4,1.01806008565,3.58,-18.0,8.2,0.967768595041,7.88,0.975,0.986486486486,2.42,2.42,5.32,0.86,0.931348063406,13.0,0.942102478173,0.89,0.831168831169,5.37,1.33104544858,0.826092659199,14.9857143333,16.0,1.0,5.4,13.73,1.00252016129,33.0,1.01095113902,22.0,1.00697713303,9.09,9.1,2.45,0.934959349593,8.47,100.0,25.0,1.02803738318,1.0,46.0,1.0,100.0,1.0,60.82,100.0,1.0,1.00709379574,39.9,0.984635213248,1.64419598816,15.3699634188,1.31453634503,1.52431077694,0.992956171739,0.837408996997,0.811438019075,1.0228090385
IART,0.53,0.53,0.791044776119,0.791044776119,9.88,0.942748091603,3.79,-33.0,2.71,0.594298245614,6.87,-0.05,-0.0961538461538,2.36,2.36,4.25,0.81,1.72340425532,61.0,1.64864864865,-17.35,-15.9174311927,6.92,1.24615192406,1.42193404681,32.8972727727,-4.0,-0.117647058824,-0.4,11.56,0.869172932331,94.0,1.18987341772,80.0,1.17647058824,9.02,9.0,-0.21,-0.0857142857143,-0.48,100.0,883.0,1.10790464241,1.0,71.0,1.07575757576,100.0,1.0,57.66,100.0,1.0,1.04117009751,42.34,0.948901837741,1.73430454388,-657.945455454,3.32968347902,1.36183278224,0.960457856398,-14.7881140868,1.50828631686,1.09723688594
IBCP,0.05,0.05,1.0,1.0,11.37,1.05669144981,3.78,-4.0,4.05,1.0411311054,25.52,0.86,1.11688311688,9.59,9.59,2.59,0.93,1.82352941176,20.0,2.22222222222,0.98,2.0,17.1,1.39405503431,1.23161211223,14.7950037273,20.0,1.11111111111,17.39,1.79,0.877450980392,24.0,1.84615384615,29.0,1.16,25.52,25.5,0.86,1.06172839506,7.98,100.0,115.0,1.02678571429,1.0,23.0,1.0,100.0,1.0,89.58,100.0,1.0,1.0079891977,10.42,0.936208445642,1.11632060728,17.2034927062,1.30123163828,8.59692898273,0.992074123693,1.10272247258,1.16553617657,1.07667176299
IBI,0.65,0.65,0.928571428571,0.928571428571,0.167446453,1.03132210361,17.4,-0.4640874452,21.51,1.07603801901,9.31,1.160218613,0.936362043087,1.46,1.46,1.43,-0.000167698,-0.025107888852,0.0519779951,0.388338541263,0.32,0.415584415584,1.95,0.714498583371,68.359661436,15.5375,0.1602102843,0.924400039561,6.01,45.43,1.0106785317,0.5160654403,1.04886347386,0.2183344111,0.948241054765,8.19,8.2,3.89,0.992346938776,5.66,100.0,2.6670019128,0.875140067232,1.0,138.0,0.992805755396,100.0,1.0,31.5,100.0,1.0,1.01547388781,68.5,0.993041461293,3.1746031746,13.3918727263,92.7908577436,0.459854014599,0.984761904766,73.0055878927,66.2835220895,1.02258961724
IBKC,0.05,0.05,1.25,1.25,60.36,1.1109884042,3.58,-0.0,2.62,0.752873563218,25.61,3.68,1.11515151515,8.05,8.05,2.56,4.0,1.5037593985,91.0,1.01111111111,0.64,0.752941176471,11.3,1.55059802562,0.90733575178,55.3281138182,143.0,1.3619047619,17.47,1.66,0.851282051282,91.0,0.764705882353,207.0,1.46808510638,25.61,25.6,0.8,1.11111111111,6.6,100.0,808.0,1.27444794953,1.0,38.0,1.22580645161,100.0,1.0,87.19,100.0,1.0,0.988100634633,12.81,1.08928571429,1.14692051841,15.0348135376,0.916635417797,6.80640124902,1.01204266544,0.813643473065,0.81669236902,0.907108779332
IBKR,0.03,0.03,1.0,1.0,12.98,1.01090342679,2.52,-30.0,10.3,0.859049207673,38.52,0.78,1.01298701299,9.12,9.12,36.13,2.38,3.35211267606,695.0,1.74623115578,1.67,1.91954022989,58.45,0.889126759596,1.53406244834,42.6828633182,415.0,0.904139433551,34.9,0.07,1.0,725.0,1.73860911271,458.0,0.905138339921,38.52,38.5,0.9,0.796460176991,7.88,100.0,1.189,1.13998082454,1.0,407.0,1.0049382716,100.0,1.0,89.03,100.0,1.0,1.01113003975,10.97,0.917991631799,1.12321689318,54.7216196387,3.28835618784,8.11577028259,0.988992474447,1.51439498105,1.51751632024,1.1014588856
IBM,0.72,0.72,0.947368421053,0.947368421053,13.77,0.956914523975,5.08,-4.151,7.42,1.02912621359,19.51,13.42,1.12773109244,7.75,7.75,7.61,13.82,1.09335443038,12.857,1.01355932203,0.97,0.915094339623,15.73,1.24517439148,0.89058651906,131.853350273,13.19,1.09715521544,16.14,9.71,1.06004366812,17.008,1.00829973915,15.69,0.846643643428,19.19,19.2,11.57,1.17342799189,100.96,100.0,81.741,0.88089618829,1.0,983.0,973.267326733,100.0,1.0,87.09,100.0,1.0,0.968743047831,12.91,1.27821782178,1.14823745551,9.82513787429,9.57540670102,6.74593338497,1.0322654725,0.789715318687,0.930685548967,0.757885730682
IBOC,0.04,0.04,1.0,1.0,25.01,1.08081244598,3.9,-20.0,2.32,1.11004784689,40.7,2.05,0.899122807018,7.07,7.07,0.97,2.99,1.46568627451,184.0,1.28671328671,1.34,1.44086021505,36.17,1.56257605216,1.08069012542,26.1914869545,137.0,0.895424836601,26.91,4.39,1.0162037037,204.0,1.05699481865,207.0,0.9,40.7,40.7,1.14,0.904761904762,8.42,100.0,508.0,0.967619047619,1.0,67.0,1.0,100.0,1.0,85.85,100.0,1.0,0.986328125,14.15,1.09182098765,1.16482236459,12.7763350998,1.04724058195,6.06713780919,1.01386138614,1.20193828583,0.99988682536,0.903378975269
ICAD,0.58,0.58,1.0,1.0,2.2,0.547263681592,2.34,-1.0,31.41,0.9141443539,-78.05,-2.07,29.5714285714,1.49,1.49,12.66,0.12,2.0,-3.0,-1.5,0.09,-0.046875,-6.91,0.758806631568,0.467041684696,4.41545454545,-32.0,32.0,-78.08,4.74,1.04405286344,-1.0,-0.333333333333,-30.0,-30.0,-72.39,-72.4,-45.57,34.5227272727,-67.93,100.0,42.0,0.954545454545,1.0,16.0,1.14285714286,100.0,1.0,32.68,100.0,1.0,0.98880484115,67.32,1.00552651232,3.0599755202,-2.13306982872,2.00702479339,0.485442661913,1.01132190942,0.0157936801588,0.853412532945,0.98337023344
ICE,0.06,0.06,1.0,1.0,20.74,0.928795342588,5.92,-277.0,0.84,0.309963099631,35.31,2.28,1.33333333333,5.27,5.27,4.9,2.04,1.24390243902,1.034,0.85243198681,0.81,0.653225806452,22.08,1.15689737471,1.15093459558,49.9627524091,1.274,0.00129867482161,27.21,1.33,1.0390625,1.311,0.896103896104,1.75,1.20856353591,37.38,37.4,1.74,1.18367346939,9.38,100.0,4.682,1.07582720588,1.0,560.0,0.973913043478,100.0,1.0,81.01,100.0,1.0,0.989133089133,18.99,1.04917127072,1.23441550426,21.9134878987,2.4090044556,4.26592943655,1.01098629799,0.863200946687,1.23916921501,0.94277561418
ICFI,1.03,1.03,0.887931034483,0.887931034483,27.18,1.08071570577,1.12,-13.0,0.72,0.660550458716,5.62,2.0,1.0,2.07,2.07,25.54,4.45,2.29381443299,64.0,0.969696969697,1.62,0.981818181818,5.62,1.57636099824,0.87190858156,35.4795455909,39.0,0.975,3.48,4.19,1.07712082262,76.0,0.962025316456,75.0,1.08695652174,6.64,6.6,3.59,0.81221719457,7.69,100.0,1.132,1.0780952381,1.0,20.0,1.0,100.0,1.0,51.69,100.0,1.0,0.941358586778,48.31,1.0714127301,1.93461017605,17.7397727955,1.30535487825,1.0699648106,1.06229444767,0.87190858156,0.806788109865,0.878614338183
ICON,0.14,0.14,0.875,0.875,19.85,1.0365535248,1.42,-5.0,6.74,1.51121076233,-74.97,-3.92,-2.16574585635,4.27,4.27,49.71,3.58,1.07507507508,185.0,1.15625,-0.98,-0.636363636364,48.75,1.39118219148,0.179152652158,6.61,-189.0,-1.81730769231,-49.92,0.3,1.11111111111,190.0,1.16564417178,-273.0,-1.37878787879,-72.08,-72.1,-7.02,-1.31707317073,-25.03,100.0,379.0,0.969309462916,1.0,48.0,0.842105263158,100.0,1.0,76.56,100.0,1.0,1.1270425438,23.44,0.730901153726,1.30616509927,-1.6862244898,0.332997481108,3.2662116041,0.887277951929,-0.0827209950017,0.17283492639,1.54199037456
ICUI,0.59,0.59,1.0,1.0,35.26,1.11900983815,4.08,-14.0,60.21,0.939606741573,20.4,2.73,1.625,1.08,1.08,4.26,2.71,0.799410029499,41.0,0.953488372093,0.91,0.558282208589,11.98,1.31507124624,1.34830513097,111.806363591,45.0,1.73076923077,13.17,11.86,0.745443117536,55.0,0.901639344262,69.0,1.76923076923,20.07,20.1,7.7,1.52173913043,8.27,100.0,342.0,1.1067961165,1.0,16.0,1.0,100.0,1.0,7.49,100.0,1.0,1.23393739703,92.51,0.984882359204,13.3511348465,40.9547119381,3.17091218352,0.0809642200843,0.810413885183,0.829726234443,1.20490909463,1.25287795593
IDA,0.22,0.22,0.95652173913,0.95652173913,40.72,1.0502966211,23.15,-294.0,1.91,1.92929292929,18.91,3.87,1.00519480519,2.93,2.93,0.32,0.6,0.292682926829,59.0,0.655555555556,0.3,0.63829787234,4.66,1.20000505918,1.08609698167,65.8197747273,195.0,1.0103626943,15.33,66.28,0.988368625112,353.0,0.96978021978,282.0,1.11023622047,22.21,22.2,3.32,0.951289398281,9.71,100.0,1.27,0.989867498051,1.0,50.0,1.0,100.0,1.0,65.83,100.0,1.0,1.0,34.17,1.0,1.51906425642,17.007693728,1.61639918289,1.92654375183,1.0,1.08048407738,1.03408595234,1.0
IDCC,0.33,0.33,0.916666666667,0.916666666667,13.73,0.9682651622,12.11,-53.0,63.32,1.07449516375,41.01,3.27,1.24809160305,2.89,2.89,35.75,0.69,0.264367816092,61.0,0.344632768362,0.51,0.301775147929,13.83,1.78878445472,0.95101622099,48.5759092727,119.0,1.14423076923,27.01,0.82,0.780952380952,114.0,0.471074380165,209.0,1.23668639053,47.24,47.2,8.93,0.987831858407,24.36,100.0,441.0,1.06009615385,1.0,36.0,0.9,100.0,1.0,65.38,100.0,1.0,1.07532894737,34.62,0.883163265306,1.5295197308,14.8550181262,3.53793949546,1.88850375505,0.929947996328,0.761976299389,0.982185725684,1.21758794734
IDN,0.41,0.41,1.05128205128,1.05128205128,1.79,0.466145833333,3.59,-0.0,32.23,1.71801705757,-76.04,-0.55,0.345911949686,1.13,1.13,20.87,-0.48,0.75,-5.0,1.66666666667,0.88,2.66666666667,-66.83,2.64233860513,0.318451090883,1.00181818182,-5.0,0.625,-76.04,1.76,0.803652968037,-4.0,2.0,-5.0,0.625,-78.13,-78.1,-31.11,0.686149095721,-36.19,100.0,7.0,1.0,1.0,10.0,2.0,100.0,1.0,11.62,100.0,1.0,0.689205219454,88.38,1.06302622083,8.60585197935,-1.82148760331,0.559674961911,0.131477709889,1.45094664372,0.920613153642,0.683157647481,0.648342633464
IDRA,0.67,0.67,0.991228070175,0.991228070175,0.76,1.52,291.97,-1.0,65.2,0.81327179743,7.88,-0.42,0.893617021277,1.1,1.1,0.17,-0.42,1.2,-44.0,1.375,0.9,1.07142857143,5.37,0.45370387344,0.891341644744,3.54227272727,-49.0,1.25641025641,5.4,1.83,0.720472440945,-43.0,1.38709677419,-49.0,1.25641025641,9.09,9.1,-67.58,0.761808138879,-76.47,100.0,0.0,1.02803738318,1.0,115.0,1.38554216867,100.0,1.0,9.42,100.0,1.0,0.603846153846,90.58,1.07322274882,10.6157112527,-8.43398268398,4.66088516746,0.103996467211,1.65605095541,0.997453745308,0.586408976805,0.562647553371
